university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
Rensselaer Polytechnic Institute,ECSE,4640,Optical Communications and Integrated Optics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4670,Computer Communication Networks,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4630,Lasers and Optical Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4850,Introduction to Deep Learning,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4960,"Topics in Electrical, Computer, and Systems Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4900,Multidisciplinary Capstone Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6050,Advanced Electronic Circuits,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6960,Topics in Economic Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6010,Network Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4810,Introduction to Probabilistic Graphical Models,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6130,Protective Relaying,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4480,Robotics I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4780,Advanced Computer Hardware Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6140,Power Generation Operation and Control,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6150,Electric and Magnetic Fields in Electric Power Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4110,Power Engineering Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4800,Subsurface Sensing and Imaging Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6170,Mechanical Aspects of Electric Power Apparatus,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6210,Advanced Device Concepts,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6200,Semiconductor Device Characterization,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6220,Physical Foundations of Solid-State Devices,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6240,VLSI Fabrication Technology,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6250,Solid-State Microwave Devices,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6180,Advanced Power System Modeling and Control,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6090,Advanced Power Electronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6120,Power Quality,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6260,Semiconductor Power Devices,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4940,"Independent Studies in Electrical, Computer, and Systems Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6190,Computer Methods in Electric Power Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6310,Plasma Dynamics I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6320,Plasma Dynamics II,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6400,Systems Analysis Techniques,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4500,Distributed Systems and Sensor Networks,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6420,Nonlinear Control Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6110,Power Engineering Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6460,Multivariable Control Systems,"Topics include the connection between frequency domain and state space models and methods, model identification, model reduction, model uncertainty and closed loop performance, convex analysis and design methods, optimal controller synthesis using H2, H-infinity, and structured singular value criteria. Prerequisites/Corequisites: Prerequisite: ECSE 6400. When Offered: Fall term even-numbered years. Credit Hours: 3 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6230,Semiconductor Devices and Models I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6440,Optimal Control Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6490,Robotics II,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6510,Introduction to Stochastic Signals and Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6290,Semiconductor Devices and Models II,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6480,Adaptive Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6550,Stochastic Processes in Communication and Control,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6280,Light Emitting Diodes,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6160,Surge Phenomena in Electric Power Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6430,Optimization Methods,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6560,Digital Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6590,Principles of Wireless Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6270,Optoelectronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6620,Computer Vision for Visual Effects,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6300,Integrated Circuit Fabrication Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6630,Digital Image and Video Processing,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6570,Digital Signal Compression: Data Compression in Theory and Practice,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6660,Broadband and Optical Networking,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6500,Distributed Systems and Sensor Networks,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6580,Theory of Digital Communications,"Waveform channels, orthonormal expansions of signals and Gaussian noise, the vector model of waveform channels, time-bandwidth and dimensionality, optimum receiver principles, channel capacity and reliability functions, signal design and selection. Coding for the Gaussian noise channel, theoretical performance bounds, implementation of error control coding, techniques for overall system evaluation, investigation of fundamental rate versus reliability tradeoffs. Prerequisites/Corequisites: Prerequisite: ECSE 6510. When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6520,Detection and Estimation Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6670,Local Computer Networks and Multiaccess Communication,"Related queuing theory including basic  Markov chain theory; M/M/1 and M/G/1 queues; and  reservation, polling, and token passing systems. Protocols for multiple access channels such as satellite and packet radio networks including ALOHA and carrier sensing protocols. Local area network protocols: CSMA/CD, token passing rings and buses, implicit token protocols, and protocols for fiber optic LANs. Emphasis throughout on access protocols and their analysis. Prerequisites/Corequisites: Prerequisites: ECSE 2500, ECSE 4670. When Offered: Spring term even-numbered years. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6530,Information Theory and Coding,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6700,Computer Architecture Prototyping with FPGA’s,Design methodologies include register transfer modules and firmware microprogrammed design. Advanced microprocessor topics. “Bit-slice” philosophy of design. LSI microprocessors as design elements in larger digital systems such as high-speed channels and special purpose computers. Detailed discussion of the structure of several computers at the chip and board level. Emphasis on high-speed ECL and Schottky circuits. Specification of custom IC digital systems. FPGA based design implementation using VHDL. Students cannot receive credit for both this course and ECSE 4780. Prerequisites/Corequisites: Prerequisite: ECSE 4770. When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6600,Internet Protocols,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6750,Finite-State Machine Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6730,Fault-Tolerant Digital Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6770,Software Engineering I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6780,Software Engineering II,"Current techniques in software engineering with topics selected from economics, reusability, reliable software, program analysis, reverse engineering, CASE tools, automatic code generation, and project management techniques. Prerequisites/Corequisites: Prerequisite: ECSE 6770. When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6800,Advanced 3-D Computer Graphics and Visualization,"Also covered will be algorithms for extracting visual information from data sets, such as determining iso-surfaces, contours, and cut planes. A programming emphasis will be on object-oriented design and systems. Term project required. Prerequisites/Corequisites: Prerequisites: ECSE 4750, CSCI 2300 or equivalent, some familiarity with Java/C++. When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6810,Introduction to Probabilistic Graphical Models,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6470,Robotics I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6640,Digital Picture Processing,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6830,Large-Scale Systems: Case Studies and Analyses,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6820,Queuing Systems and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6650,Computer Vision,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6850,Introduction to Deep Learning,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6860,Evaluation Methods for Decision Making,"Topics include test hypotheses, randomization/control schemes, measures framework, measurement methods, and pertinent analytic techniques. Emphasis is on the application of evaluation methods (including systems engineering and operations research techniques) to issues arising in criminal justice, education, health, housing, transportation, welfare, automated information systems, and military programs. Prerequisites/Corequisites: Prerequisite: ECSE 2500 or MATP 4600 or equivalent. When Offered: Fall term odd-numbered years. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6900,"Seminar in Electrical, Computer, and Systems Engineering",Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6940,"Readings in Electrical, Computer, and Systems Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6710,Fuzzy Sets and Expert Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6960,"Topics in Electrical, Computer, and Systems Engineering",Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6720,Neural Network Computing,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6610,Pattern Recognition,"Mathematics of statistical decision theory: random vectors, multivariate probability functions, discriminants, parametric and nonparametric techniques, Bayesian and maximum likelihood estimation, feature selection, dimensionality reduction, whitening transformations. Adaptive methods and clustering. Five programming assignments and a term paper. Prerequisites/Corequisites: Prerequisite: ECSE 2500 or equivalent. When Offered: Fall term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ECSE,7010,Optical Fiber Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,9990,Dissertation,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6840,Modeling Large-Scale Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1010,Professional Development I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6790,Computational Geometry,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1200,Engineering Graphics and CAD,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1300,Engineering Processes,"Welding techniques and tool making are also considered. When Offered: Fall, spring, and summer terms annually. Credit Hours: 1 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1100,Introduction to Engineering Analysis,"When Offered: Fall, spring, and summer terms annually. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1600,Materials Science,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1400,Engineering Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,1700,Introduction to Better World Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2020,Product Design and Innovation Design Studio II,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2050,Introduction to Engineering Design,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2090,Engineering Dynamics,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2300,Electronic Instrumentation,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2350,Embedded Control,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2530,Strength of Materials,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2600,Modeling and Analysis of Uncertainty,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6910,Seminar in Electric Power Engineering,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6680,Advanced VLSI Design,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2940,Engineering Project,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2720,Computer Aided Machining,"Specifically, the student will be introduced to the processes and operations associated with CNC milling, drilling, and turning. All of these processes will be controlled by code written by the students. Students are expected to apply their knowledge of computer-aided engineering as well as manufacturing processes to class exercises, homework assignments, tests, and a final project. When Offered: Fall and spring terms annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2960,Topics in Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4010,Professional Development III,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2710,General Manufacturing Processes,A basic first course or terminal course for all students who are interested in manufacturing processes. When Offered: Fall and spring terms annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4200,Fortran Programming,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,7100,Real-Time Programming and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4750,Engineering Economics and Project Management,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2700,Introduction to Manufacturing Planning,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,6100,Business Issues for Engineers and Scientists,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4100,Business Issues for Engineers and Scientists,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,6120,Advanced Manufacturing Processes and Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,7020,Digital Control and Estimation,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,2110,Introduction to Environmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4110,Aqueous Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,2940,Readings in Environmental Engineering,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4200,Solid and Hazardous Waste Engineering,When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4610,Product Design and Innovation Design Studio 6,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4710,Manufacturing Processes and Systems Laboratory I,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4720,Manufacturing Processes and Systems Laboratory II,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4320,Environmental Chemodynamics,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4330,Introduction to Air Quality,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4310,Applied Hydrology and Hydraulics,"Statistical hydrology, unit hydrograph theory, and watershed modeling. Floodplain hydrology and open channel hydraulics. Urban hydrology, hydraulics and design of storm sewers, and design of detention structures for flood control. Design project using the Army Corps of Engineers Hydraulic Engineering Center HEC-1 flood hydrograph package. Prerequisites/Corequisites: Prerequisite: ENGR 2250 or CHME 4010. When Offered: Spring term annually. Credit Hours: 4 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4340,Physicochemical Processes in Environmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4560,Isotope Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,4760,Engineering Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,2250,Thermal and Fluids Engineering I,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4960,Topics in Environmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4980,Senior Project,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,6690,VLSI Design Automation,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6130,Land Applications of Wastewater,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4350,Biological Processes in Environmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4180,Environmental Process Design,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4210,Industrial Waste Treatment and Disposal,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6190,Public Health,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4940,Studies in Environmental Engineering,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6210,Hazardous Waste Management II,The principal topic discussed is the selection of remediation alternatives and waste minimization. Prerequisites/Corequisites: Prerequisite: ENVE 6200. When Offered: Spring term annually. Credit Hours: 3 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4360,Geomicrobiology,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6250,Bench Scale Design,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6300,Bioremediation of Hazardous and Toxic Compounds,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4240,Bench Scale Design,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6160,Environmental Impact Analysis,,False,False,False,True
Rensselaer Polytechnic Institute,ENVE,6360,Geomicrobiology,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6910,Colloquium Series,A broad range of subjects is covered. All undergraduates and graduates are strongly encouraged to attend as many lectures as possible. When Offered: Fall and spring terms annually. Credit Hours: 0 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6940,Studies in Environmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6970,Professional Project,"A Professional Project often serves as a culminating experience for a Professional Master’s program but, with departmental or school approval, can be used to fulfill other program requirements. With approval, students may register for more than one Professional Project. Professional Projects must result in documentation established by each department or school, but are not submitted to the Office of Graduate Education and are not archived in the library. Grades of A, B, C, or F are assigned by the faculty adviser at the end of the semester. If not completed on time, a formal Incomplete grade may be assigned by the faculty adviser, listing the work remaining to be completed and the time limit for completing this work. Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6110,Advanced Groundwater Hydrology,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,ENGR,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1010,Planet Earth I: The Solid Earth,Gives nonspecialists a picture of the Earth’s major processes and the ways in which they interact to provide the world’s citizens with adequate material resources. Lectures and recitation. (Students cannot obtain credit for both ERTH 1010 and ERTH 1100.) When Offered: Fall term annually. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6230,Mathematical Modeling of Environmental Engineering Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1030,Natural Sciences I,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1020,Planet Earth II: Oceans and Atmosphere,"Nature and interactions between the major oceanic, atmospheric, and terrestrial systems. Interrelations between geology, the environment, and human activities. Geologic and environmental implications, constraints, and opportunities for past, present, and future human populations and cultures. Short-and long-term benefits and consequences of actions or inaction. When Offered: Spring term annually. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1100,Geology I: Earth’s Interior,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1040,Natural Sciences II,"The course addresses the origin, evolution, and current state of our planet, and examines the earth as a life-supporting system. Specific examples of developments in scientific thinking are used to illustrate connections among the various disciplines comprising the natural sciences. The course is designed for nonscience majors, and cannot be used by students majoring in one of the bio-or geosciences to fulfill a distribution requirement. This restriction does not apply to students majoring in computer science, mathematics, chemistry, or physics. Prerequisites/Corequisites: Prerequisites: ERTH 1030 or recent course work in basic physics and chemistry. When Offered: Spring term annually. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1250,Geology ll: Earth’s Surface Lab,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1150,Geology I: Earth’s Interior Lab,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2100,Introduction to Geophysics,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2140,Introduction to Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2210,Field Methods,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2330,Earth Materials,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2120,Structural Geology,Interpretation of structures from geologic maps. Structures and regional tectonics. Laboratory and field trips required. Prerequisites/Corequisites: Prerequisite: ERTH 2210 or permission of instructor. When Offered: Fall term annually. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2620,Current Topics in Earth Science,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2610,Oceanography,Prerequisites/Corequisites: Prerequisites: CHEM 1100 and PHYS 1100 or permission of instructor. When Offered: Fall term even-numbered years. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4070,Sedimentology/Stratigraphy,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,2160,Introduction to Geobiology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4180,Environmental Geology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4190,Environmental Measurements,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6200,Hazardous Waste Management I,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4400,Xinformatics,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4340,Igneous and Metamorphic Petrology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4500,"Earth’s Climate: Past, Present, and Future",,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4510,Origins of Life: A Cosmic Perspective,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4540,Organic Geochemistry,"Topics include the transport and fate of organic pollutants and the geochemistry of natural organic compounds in oceans, lakes, sediments, and soils. Prerequisites/Corequisites: Prerequisites: CHEM 2250 and ERTH 1200 or permission of instructor. When Offered: Spring term even-numbered years. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ENVE,4710,Groundwater Hydrology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4650,Seismology,"Topics include elastic wave propagation, earthquake source mechanics, seismic risk analysis, exploration seismology, and tomographic imaging. Prerequisites/Corequisites: Prerequisite: MATH 1020. When Offered: Spring term on demand. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4570,Solid Earth Geophysics,,False,False,False,False
