university,academic_year,academic_year_label,department_code,course_number,title,description,broad_area,level,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal,cross_listed
pitt,2026,2025-2026,EDUC,1015,FROM CLASSROOM TO COMMUNITY: INTER-AND INTRA-PERSONAL SKILLS DEVELOPMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EDUC,1067,FREEDOM SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EDUC,1087,ADVANCED FREEDOM SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EDUC,1998,DIRECTED STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EDUC,1110,GENDER AND EDUCATION,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,EDUC,2201,INTRODUCTION TO RESEARCH METHODOLOGY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,EFOP,1359,"GENDER, EDUCATION, AND INTERNATIONAL DEVELOPMENT",,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,EFOP,1001,SOCIAL FOUNDATIONS OF EDUCATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EFOP,1086,FOUNDATIONS OF RESIDENCE LIFE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EFOP,2053,MANAGEMENT & ORGANIZATION EFFECTIVENESS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0002,ELI: TWO COURSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0001,ELI: ONE COURSE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EDUC,1089,SPECIAL TOPICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0004,ELI: FOUR COURSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0005,ELI: FIVE COURSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0003,ELI: THREE COURSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0006,ELI: SIX COURSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0007,PROFESSIONAL AND ACADEMIC ENGLISH PROGRAM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0011,ELI: ONE COURSE - HALF TERM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0014,ELI: FOUR COURSES - HALF TERM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0013,ELI: THREE COURSES - HALF TERM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0015,ELI: FIVE COURSES - HALF TERM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0022,SPEAKING LEVEL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0023,READING LEVEL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0031,LISTENING LEVEL 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0025,GRAMMAR LEVEL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0032,SPEAKING LEVEL 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0033,READING LEVEL 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0012,ELI: TWO COURSES - HALF TERM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0034,WRITING LEVEL 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0021,LISTENING LEVEL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0024,WRITING LEVEL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0035,GRAMMAR LEVEL 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0042,SPEAKING LEVEL 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0045,GRAMMAR LEVEL 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0044,WRITING LEVEL 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0051,LISTENING LEVEL 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0053,READING LEVEL 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0041,LISTENING LEVEL 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0054,WRITING LEVEL 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0062,SPEAKING LEVEL 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0061,LISTENING LEVEL 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0052,SPEAKING LEVEL 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0043,READING LEVEL 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0055,GRAMMAR LEVEL 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0064,WRITING LEVEL 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0063,READING LEVEL 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0080,ELI: IEP FULL-TIME DISCOUNT RATE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0110,GENERAL ENGLISH EVENING COURSE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0120,PROFESSIONAL AND ACADEMIC ENGLISH PROGRAM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0111,English for Undergraduates (E4U),,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1104,EMT CLINICAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1111,FOUNDATIONS OF EMERGENCY CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ELI,0065,GRAMMAR LEVEL 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1114,MEDICATION ADMINISTRATION LAB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1112,PATHOPHYSIOLOGY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1113,PHARMACOLOGY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1115,INTRODUCTION TO PHYSICAL ASSESSMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1116,PHYSICAL EXAM LAB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1117,EMS OPERATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1102,EMERGENCY MEDICINE TECHNICIAN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1122,CARDIOLOGY AND RESPIRATORY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1124,ADULT MEDICAL EMERGENCIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1123,CARDIOLOGY LAB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1131,CLINICAL 1,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1126,ASSESSMENT-BASED MANAGEMENT LAB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1125,SPECIAL POPULATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1132,CLINICAL 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1135,CRITICAL CARE CLINICAL EXPERIENCE I,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1153,ISSUES IN HEALTH CARE EDUCATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1152,ISSUES IN HEALTH CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1154,HEALTH CARE RESEARCH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1155,LEGAL ISSUES IN HEALTH CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1158,FINANCE AND ACCOUNTING FOR HEALTH CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1160,PROFESSIONAL ISSUES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1166,SENIOR INTERNSHIP,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1164,EMS SPECIAL RESPONSE SITUATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1170,CRITICAL CARE MEDICINE 1,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1171,CRITICAL CARE MEDICINE 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1172,ISSUES IN HEALTH CARE - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1168,LEADERSHIP IN HEALTH CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1173,ISSUES IN HEALTH CARE EDUCATION - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1174,HEALTH CARE RESEARCH - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1175,LEGAL ISSUES IN HEALTH CARE - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1177,SENIOR SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1176,SENIOR INTERNSHIP - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1178,LEADERSHIP IN HEALTH CARE-WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1179,HEALTH CARE MANAGEMENT - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1180,HEALTH CARE MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1181,PROFESSIONAL ISSUES - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1183,FINANCE AND ACCOUNTING FOR HEALTH CARE - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1182,CRITICAL CARE MANAGEMENT - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1184,SENIOR SEMINAR - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1187,ORGANIZATIONAL THEORY - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1186,CERTIFIED AMBULANCE CODER - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1185,BEYOND THE BODY - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1190,CRITICAL CARE MEDICINE 1 - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1191,CRITICAL CARE MEDICINE 2 - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1250,INTRODUCTION TO COMMUNITY HEALTH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1199,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1252,STRUCTURAL DRIVERS OF HEALTH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1251,MOBILE INTEGRATED HEALTH CARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1270,INTRODUCTION TO COMMUNITY HEALTH - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1271,MOBILE INTEGRATED HEALTH CARE - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0150,WORKSHOP IN COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,EM,1260,COGNITIVE PSYCHOLOGY OF DECISION MAKING - WEB,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0151,WORKSHOP TUTORIAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0152,ESL: WORKSHOP IN COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0200,SEMINAR IN COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0201,COMPOSITION TUTORIAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0205,SEMINAR IN COMPOSITION: FILM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0207,SEMINAR IN COMPOSITION: EDUCATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0203,SEMINAR IN COMPOSITION: GENDER STUDIES,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0208,SEMINAR IN COMPOSITION: SERVICE-LEARNING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0210,SEMINAR IN COMPOSITION: ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0212,SEMINAR IN COMPOSITION: TOPICS IN DIVERSITY,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0213,SEMINAR IN COMPOSITION: DISABILITY STUDIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0214,SEMINAR IN COMPOSITION: SUSTAINABILITY,,Other,undergraduate,False,False,False,True,False
pitt,2026,2025-2026,ENGCMP,0400,WRITTEN PROFESSIONAL COMMUNICATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0215,COMPOSITION TUTORIAL: ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0401,WRITTEN PROFESSIONAL COMMUNICATION: TOPICS IN DIVERSITY,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0410,WRITING IN THE LEGAL PROFESSIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0415,WRITING AND ANXIETY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0412,ENGINEERING COMMUNICATION IN A PROFESSIONAL CONTEXT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0420,WRITING FOR THE PUBLIC,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0425,DIGITAL HUMANITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0430,PUBLIC COMMUNICATION OF SCIENCE AND TECHNOLOGY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0432,WRITING FOR ENVIRONMENTAL ADVOCACY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0435,THE PUBLIC ATHLETE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0440,CRITICAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0450,RESEARCH WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0500,TOPICS IN COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0515,PERSAUSIVE WRITING IN ADVERTISING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0510,NARRATIVES OF THE WORKPLACE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0520,INTEGRATING WRITING AND DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0530,WRITING FOR THE SCIENCES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0535,WRITING IN THE HEALTH SCIENCE PROFESSIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0521,WRITING WITH DATA,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0545,WRITING FOR ACCESSIBILITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0540,INTRODUCTION TO DISABILITY STUDIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0560,WRITING ARGUMENTS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0550,TOPICS IN PUBLIC/PROFESSIONAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0565,WRITING PLACES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0600,INTRODUCTION TO TECHNICAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0570,TOPICS IN BLACK RHETORIC AND PUBLIC WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0610,COMPOSING DIGITAL MEDIA,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0620,THEORIES OF WRITING AND TEACHING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0641,WRITING FOR CHANGE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,0712,CRITICAL MAKING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1099,THE LANGUAGE OF POLICY AND POWER: TOPICS IN DIVERSITY,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1100,LANGUAGE OF BUSINESS AND INDUSTRY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1101,LANGUAGE OF SCIENCE AND TECHNOLOGY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1103,PUBLIC RELATIONS WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1102,LANGUAGE OF MEDICINE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1104,CORPORATE STORYTELLING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1112,PROFESSIONAL USES OF SOCIAL MEDIA,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1111,PROFESSIONAL WRITING IN GLOBAL CONTEXTS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1120,HISTORY AND ETHICS OF ADVERTISING AND PUBLIC RELATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1130,PROJECTS IN DIGITAL COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1151,PROFESSIONAL EDITING IN CONTEXT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1201,DIGITAL NARRATIVE AND INTERACTIVE DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1200,ADVANCED TOPICS IN COMPOSITION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1207,WRITING MACHINES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1220,THE ART OF THE ESSAY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1210,TUTORING PEER WRITERS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1270,PROJECTS IN BLACK RHETORIC,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1250,ADVANCED TOPICS PUBLIC/PROFESSIONAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1400,GRANT WRITING FOR NONPROFITS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1401,WRITING FOR FUNDRAISING AND DEVELOPMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1410,ADVANCED RESEARCH/DOCUMENTARY WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1402,GRANT WRITING FOR RESEARCH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1430,USER RESEARCH AND REPORTING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1420,WRITING PROPOSALS FOR BUSINESS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1452,DISCIPLINING ENVIRONMENTAL EDUCATION: USING DIGITAL STORYTELLING TO UNPACK ENVIRONMENTAL ISSUES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1520,REVISING WITH PLAY AND PURPOSE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1510,WRITING WITH STYLE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1552,"LANGUAGE, LITERACY, LEARNING",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1551,HISTORY AND POLITICS OF THE ENGLISH LANGUAGE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1900,INTERNSHIP: PUBLIC/PROFESSIONAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1902,INDEPENDENT STUDY PUBLIC PROFESSIONAL WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1901,UTA IN TEACHING AND TUTORING WRITING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ENGCMP,1904,SERVICE LEARNING ADD-ON CREDIT,,Other,undergraduate,False,False,False,False,False
